rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_target,system,disk_published,p_thick_published,has_measured_velocity,disk,P_thick,paper_category_target,pre_visual_category_count,category_excess_before_visual_qc,paper_membership_status,berger_mass,berger_teff,berger_logg,berger_feh,berger_rad,rho_log,rho_log_upper,rho_log_lower,berger_age,berger2018_teff,berger2018_rad,berger2018_evol,berger2018_bin,archive_result_target_available,cloud_result_target_available,any_result_target_available,preferred_result_source
1571,8492026,K02016.01,Kepler-1054 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.30656389,1.364e-05,-1.364e-05,132.44098,0.00271,-0.00271,2454965.441,0.00271,-0.00271,0.0,,,,,,0.894,0.004,-0.665,4.1107,0.0509,-0.0509,,,,257.0,7.5,-7.5,0.017299,0.000399,-0.002449,0.06502,0.48471,-0.00313,LS+MCMC,1.95,0.67,-0.23,0.054,,,77.07,,,1177.0,,,453.2,477.5,-150.37,3.99,2.0,-2.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,q1_q17_dr25_koi,4.722371,31.381016,39.8,1,163.0,1.0,q1_q17_dr25_tce,10101010101010101000000000000000,0.0146,Mandel and Agol (2002 ApJ 580 171),,,008/008492/008492026/dv/kplr008492026-20160209194854_dvr.pdf,008/008492/008492026/dv/kplr008492026-001-20160209194854_dvs.pdf,6108.0,193.0,-236.0,4.466,0.056,-0.224,0.07,0.25,-0.3,1.03,0.357,-0.119,1.132,0.153,-0.153,,,,q1_q17_dr25_stellar,290.60114,44.556381,14.136,14.561,14.069,13.954,13.905,13.007,12.762,12.693,0.018,19.3734227,9.6e-06,44.556282,8.9e-05,0.49,0.37,-0.35,0.32,-0.000153,9.6e-05,9e-05,8.3e-05,0.21,0.15,0.01,0.2,0.21,0.15,0.16,0.15,0.17,0.21,0.23,0.18,K02016,single,thin,0.0677,False,thin,0.0677,1121,1121,0,category_count_exact_before_visual_qc,1.128,5979.4,4.187,0.018,1.411,-0.403,-1.34,-1.339,4.94,5909.0,1.423,0.0,0.0,False,False,False,missing
1409,9111849,K02042.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.994,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,63.0732241,0.0002866,-0.0002866,191.2532,0.00354,-0.00354,2455024.253,0.00354,-0.00354,0.0,,,,,,0.746,0.184,-0.533,5.397,0.122,-0.122,,,,671.3,25.5,-25.5,0.025655,0.00414,-0.002002,1.1794,2.36679,-0.88392,LS+MCMC,17.8,4.46,-8.91,0.4144,,,89.32,,,1077.0,,,317.78,202.95,-242.18,62.8,25.2,-25.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3215,0.3232,q1_q17_dr25_koi,11.3987055,35.425816,30.0,1,23.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6154,Mandel and Agol (2002 ApJ 580 171),,,009/009111/009111849/dv/kplr009111849-20160209194854_dvr.pdf,009/009111/009111849/dv/kplr009111849-001-20160209194854_dvs.pdf,6234.0,74.0,-74.0,3.209,0.458,-0.122,0.56,0.05,-0.1,6.354,1.59,-3.18,2.382,0.277,-0.514,,,,q1_q17_dr25_stellar,298.75018,45.4664,13.089,13.434,13.05,12.941,12.871,12.039,11.837,11.764,0.599,19.9166756,6.6e-06,45.466328,6.5e-05,-0.09,0.25,-0.26,0.23,-5e-05,0.00016,7e-05,0.00016,0.23,0.22,-0.22,0.19,0.31,0.13,0.15,0.12,-0.2,0.13,0.25,0.13,K02042,single,thin,0.0482,False,thin,0.0482,1121,1121,0,category_count_exact_before_visual_qc,1.673,7248.4,4.072,0.126,1.961,-0.664,-1.646,-1.751,0.9,6250.0,2.141,1.0,0.0,False,False,False,missing
1513,11360571,K02069.01,Kepler-1080 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.937,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,77.2550726,0.0003913,-0.0003913,159.32399,0.00407,-0.00407,2454992.324,0.00407,-0.00407,0.0,,,,,,0.837,0.067,-0.59,10.214,0.161,-0.161,,,,589.5,15.2,-15.2,0.024976,0.001682,-0.00256,0.12697,0.50222,-0.01417,LS+MCMC,3.7,1.14,-0.66,0.3781,,,88.6,,,548.0,,,21.37,19.36,-9.04,34.2,16.9,-16.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.311,0.2914,q1_q17_dr25_koi,7.940858,22.165401,44.0,1,17.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4643,Mandel and Agol (2002 ApJ 580 171),,,011/011360/011360571/dv/kplr011360571-20160209194854_dvr.pdf,011/011360/011360571/dv/kplr011360571-001-20160209194854_dvs.pdf,6564.0,181.0,-250.0,4.255,0.128,-0.192,-0.16,0.25,-0.3,1.356,0.417,-0.243,1.212,0.188,-0.188,,,,q1_q17_dr25_stellar,296.46448,49.182907,13.754,14.177,13.701,13.573,,12.448,12.215,12.176,0.869,19.764304,5.7e-06,49.182931,6.4e-05,0.17,0.2,0.09,0.23,0.0,0.00012,4e-05,0.00015,-0.12,0.19,-0.26,0.24,0.28,0.25,-0.13,0.18,-0.19,0.26,0.23,0.26,K02069,single,thin,0.0468,True,thin,0.0468,1121,1121,0,category_count_exact_before_visual_qc,1.598,6553.7,3.964,0.183,2.171,-0.815,-1.81,-1.856,1.49,6555.0,2.187,0.0,2.0,False,False,False,missing
1836,5022828,K02138.01,Kepler-1115 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.995,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,23.5541012,0.0001812,-0.0001812,144.21486,0.00549,-0.00549,2454977.215,0.00549,-0.00549,0.0,,,,,,0.536,0.389,-0.328,7.3,0.159,-0.159,,,,95.2,3.7,-3.7,0.009353,7.4e-05,-0.000412,0.32025,0.14792,-0.29132,LS+MCMC,2.33,0.86,-0.7,0.2134,,,88.55,,,1381.0,,,859.63,961.81,-508.02,21.1,9.7,-9.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2915,0.2099,q1_q17_dr25_koi,9.340835,24.207443,29.9,1,43.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.6993,Mandel and Agol (2002 ApJ 580 171),,,005/005022/005022828/dv/kplr005022828-20160209194854_dvr.pdf,005/005022/005022828/dv/kplr005022828-001-20160209194854_dvs.pdf,9565.0,302.0,-416.0,4.088,0.171,-0.209,0.07,0.15,-0.6,2.286,0.841,-0.688,2.335,0.366,-0.679,,,,q1_q17_dr25_stellar,294.99176,40.144409,11.98,11.97,11.984,12.127,12.196,11.566,11.555,11.512,0.125,19.666131,1.1e-05,40.14443,0.00014,0.52,0.44,0.06,0.51,-6e-05,4.2e-05,-1e-05,4.8e-05,0.77,0.29,-0.56,0.35,0.95,0.37,0.67,0.34,-0.54,0.35,0.86,0.39,K02138,single,thin,0.0458,False,thin,0.0458,1121,1121,0,category_count_exact_before_visual_qc,2.03,9246.9,4.237,-0.075,1.787,-0.456,-1.423,-1.434,0.25,9578.0,1.764,0.0,0.0,False,False,False,missing
1877,10617017,K02149.01,Kepler-1121 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.989,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,13.15140223,7.976e-05,-7.976e-05,144.16237,0.00478,-0.00478,2454977.162,0.00478,-0.00478,0.0,,,,,,0.872,0.051,-0.589,5.439,0.133,-0.133,,,,97.8,4.4,-4.4,0.010455,0.00016,-0.00144,0.09341,0.55591,-0.00071,LS+MCMC,1.87,0.35,-0.39,0.1187,,,84.73,,,1008.0,,,243.84,125.97,-102.57,9.49,4.7,-4.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3052,0.3236,q1_q17_dr25_koi,5.246926,21.455776,25.5,1,84.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.6279,Mandel and Agol (2002 ApJ 580 171),,,010/010617/010617017/dv/kplr010617017-20160209194854_dvr.pdf,010/010617/010617017/dv/kplr010617017-001-20160209194854_dvs.pdf,6154.0,111.0,-124.0,4.12,0.168,-0.126,0.14,0.15,-0.15,1.636,0.308,-0.339,1.287,0.119,-0.145,,,,q1_q17_dr25_stellar,297.78659,47.88612,12.071,12.404,12.019,11.928,11.913,11.076,10.865,10.795,0.036,19.852426,1.1e-05,47.88625,0.00011,-0.5,0.41,0.45,0.4,5.2e-05,4e-05,-4.2e-05,3.9e-05,-0.93,0.3,-0.24,0.34,0.96,0.32,-1.0,0.31,-0.12,0.34,1.0,0.31,K02149,single,thin,0.0592,True,thin,0.0592,1121,1121,0,category_count_exact_before_visual_qc,1.373,6561.1,4.263,0.178,1.43,-0.333,-1.474,-1.466,0.9,6212.0,1.47,0.0,0.0,False,False,False,missing
5849,11075429,K02198.01,Kepler-1137 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.991,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,23.9210408,0.0001499,-0.0001499,139.07872,0.00501,-0.00501,2454972.079,0.00501,-0.00501,0.0,,,,,,0.936,0.014,-0.682,5.174,0.111,-0.111,,,,158.3,8.2,-8.2,0.013956,2.7e-05,-0.0025,0.08734,1.54961,-0.01262,LS+MCMC,3.01,0.65,-0.73,0.1871,,,86.12,,,1020.0,,,255.65,166.79,-127.88,13.82,6.8,-6.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3269,0.2559,q1_q17_dr25_koi,5.2307863,14.483508,21.9,1,45.0,1.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.0224,Mandel and Agol (2002 ApJ 580 171),,,011/011075/011075429/dv/kplr011075429-20160209194854_dvr.pdf,011/011075/011075429/dv/kplr011075429-001-20160209194854_dvs.pdf,7121.0,199.0,-249.0,4.031,0.192,-0.128,-0.12,0.25,-0.35,1.972,0.427,-0.475,1.521,0.171,-0.278,,,,q1_q17_dr25_stellar,287.13028,48.665371,12.768,12.947,12.708,12.702,12.71,11.917,11.763,11.699,0.314,19.142016,1.3e-05,48.66528,0.00013,-0.05,0.48,-0.31,0.47,3e-06,7.4e-05,5.7e-05,7.3e-05,-0.16,0.21,0.39,0.3,0.42,0.3,-0.27,0.21,0.37,0.32,0.46,0.3,K02198,single,thin,0.0871,True,thin,0.0871,1121,1121,0,category_count_exact_before_visual_qc,1.431,6842.4,4.102,-0.045,1.753,-0.58,-1.563,-1.596,1.58,7115.0,1.735,0.0,0.0,False,False,False,missing
1748,3458028,K02276.01,Kepler-1171 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.442592305,4.874e-06,-4.874e-06,134.07188,0.00278,-0.00278,2454967.072,0.00278,-0.00278,0.0,,,,,,0.207,0.248,-0.207,2.9698,0.0858,-0.0858,,,,166.0,7.1,-7.1,0.011979,0.000396,-0.000301,0.47046,0.02824,-0.18364,LS+MCMC,2.67,0.67,-0.91,0.0284,,,86.82,,,2700.0,,,12557.23,9301.91,-7901.93,3.727,0.224,-0.224,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3338,0.2367,q1_q17_dr25_koi,4.9855943,39.161354,27.1,1,742.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.9861,Mandel and Agol (2002 ApJ 580 171),,,003/003458/003458028/dv/kplr003458028-20160209194854_dvr.pdf,003/003458/003458028/dv/kplr003458028-001-20160209194854_dvs.pdf,7216.0,203.0,-279.0,3.983,0.28,-0.151,-0.36,0.3,-0.3,2.043,0.507,-0.697,1.462,0.216,-0.265,,,,q1_q17_dr25_stellar,294.95892,38.591572,11.558,11.712,11.507,11.485,11.506,10.753,10.587,10.547,0.043,19.663932,3.7e-06,38.591585,4.9e-05,0.17,0.15,0.06,0.18,-1.4e-05,1.6e-05,1.9e-05,1.8e-05,-0.04,0.16,-0.15,0.14,0.16,0.15,-0.05,0.15,-0.04,0.15,0.06,0.17,K02276,single,thin,0.0437,False,thin,0.0437,1121,1121,0,category_count_exact_before_visual_qc,1.55,7133.9,4.104,0.015,1.818,-0.598,-1.54,-1.653,1.11,7225.0,1.831,0.0,0.0,False,False,False,missing
1775,5385304,K02370.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.984,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,78.7327023,0.0006488,-0.0006488,168.72926,0.00716,-0.00716,2455001.729,0.00716,-0.00716,0.0,,,,,,0.956,0.002,-0.731,5.041,0.268,-0.268,,,,495.8,30.1,-30.1,0.025724,0.000589,-0.005314,0.26668,9.56548,-0.07628,LS+MCMC,7.76,1.41,-2.61,0.419,,,88.77,,,761.0,,,79.13,43.47,-48.56,44.4,22.1,-22.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3218,0.2736,q1_q17_dr25_koi,6.0107636,16.153671,19.1,1,16.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6348,Mandel and Agol (2002 ApJ 580 171),,,005/005385/005385304/dv/kplr005385304-20160209194854_dvr.pdf,005/005385/005385304/dv/kplr005385304-001-20160209194854_dvs.pdf,6715.0,179.0,-219.0,3.754,0.292,-0.097,0.02,0.25,-0.3,2.763,0.5,-0.928,1.581,0.256,-0.256,,,,q1_q17_dr25_stellar,297.5582,40.541309,13.003,13.293,12.955,12.878,12.876,12.091,11.916,11.805,0.205,19.837238,1.1e-05,40.54147,0.0001,1.02,0.44,0.56,0.38,-0.00017,0.00018,-0.0001,0.00016,-0.14,0.32,0.11,0.15,0.18,0.24,0.07,0.31,0.26,0.15,0.27,0.19,K02370,single,thin,0.0508,False,thin,0.0508,1121,1121,0,category_count_exact_before_visual_qc,1.295,6717.0,4.323,-0.089,1.295,-0.229,-1.455,-1.366,0.59,6447.0,1.33,0.0,0.0,False,False,False,missing
2289,10336951,K02401.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.996,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,38.2292037,0.0002813,-0.0002813,166.01191,0.00647,-0.00647,2454999.012,0.00647,-0.00647,0.0,,,,,,0.571,0.37,-0.354,3.893,0.178,-0.178,,,,605.8,33.6,-33.6,0.023157,0.00779,-0.000977,3.34768,2.84547,-3.11267,LS+MCMC,1.51,0.13,-0.12,0.1865,,,89.49,,,359.0,,,3.92,1.2,-1.0,63.7,27.1,-27.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0966,0.6414,q1_q17_dr25_koi,5.812317,17.32579,21.0,1,35.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6587,Mandel and Agol (2002 ApJ 580 171),,,010/010336/010336951/dv/kplr010336951-20160209194854_dvr.pdf,010/010336/010336951/dv/kplr010336951-001-20160209194854_dvs.pdf,4544.0,121.0,-135.0,4.656,0.048,-0.032,-0.56,0.3,-0.3,0.598,0.05,-0.05,0.592,0.067,-0.038,,,,q1_q17_dr25_stellar,290.83627,47.444939,14.847,15.772,14.787,14.45,14.239,13.151,12.589,12.484,0.001,19.38908,1.7e-05,47.44475,0.00017,-0.13,0.62,-0.69,0.62,0.00018,0.0004,0.00075,0.0004,-0.41,0.23,-0.08,0.29,0.42,0.27,-0.3,0.24,0.27,0.31,0.41,0.27,K02401,single,thin,0.0461,False,thin,0.0461,1121,1121,0,category_count_exact_before_visual_qc,0.818,4940.4,4.447,0.299,0.892,0.058,-1.173,-1.251,,4542.0,0.967,0.0,1.0,False,False,False,missing
2169,6516185,K02445.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.989,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,47.3659328,0.0008396,-0.0008396,175.0355,0.0131,-0.0131,2455008.036,0.0131,-0.0131,0.0,,,,,,1.085,72.31,-6.696,7.929,0.558,-0.558,,,,757.0,54.8,-54.8,0.121506,72.29213,-6.679799,0.01829,14.4779,-0.14086,LS+MCMC,11.97,3.3,-1.42,0.2475,,,85.19,,,481.0,,,12.62,10.47,-4.03,12.94,6.5,-6.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2711,0.3858,q1_q17_dr25_koi,5.123215,13.911759,16.0,1,26.0,1.0,q1_q17_dr25_tce,11111111111111000000000000000,0.3864,Mandel and Agol (2002 ApJ 580 171),,,006/006516/006516185/dv/kplr006516185-20160209194854_dvr.pdf,006/006516/006516185/dv/kplr006516185-001-20160209194854_dvs.pdf,5708.0,169.0,-186.0,4.482,0.078,-0.182,-0.16,0.3,-0.3,0.902,0.249,-0.107,0.902,0.112,-0.092,,,,q1_q17_dr25_stellar,289.88446,41.906551,15.817,16.405,15.776,15.565,15.479,14.533,14.052,13.963,0.679,19.325632,2.6e-05,41.90672,0.00027,0.0,1.1,0.62,0.96,-0.00012,0.00084,-0.00033,0.00077,0.39,0.57,-0.47,0.53,0.61,0.71,0.3,0.5,-0.33,0.46,0.44,0.62,K02445,single,thin,0.2477,False,thin,0.2477,1121,1121,0,category_count_exact_before_visual_qc,0.851,5250.8,4.379,0.115,0.979,-0.053,-0.836,-0.93,15.7,5709.0,0.978,0.0,2.0,False,False,False,missing
2212,9753154,K02457.01,Kepler-1244 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.70429015,2.561e-05,-2.561e-05,132.21478,0.00556,-0.00556,2454965.215,0.00556,-0.00556,0.0,,,,,,0.001,0.448,-0.001,3.37,0.165,-0.165,,,,55.7,4.2,-4.2,0.006909,0.00034,-0.000283,0.83907,0.09284,-0.37949,LS+MCMC,1.45,0.31,-0.45,0.0502,,,90.0,,,1839.0,,,2708.57,1645.31,-1578.0,8.475,0.938,-0.938,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3088,0.2774,q1_q17_dr25_koi,5.859686,16.847519,15.9,1,360.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4271,Mandel and Agol (2002 ApJ 580 171),,,009/009753/009753154/dv/kplr009753154-20160209194854_dvr.pdf,009/009753/009753154/dv/kplr009753154-001-20160209194854_dvs.pdf,6732.0,163.0,-204.0,3.958,0.273,-0.117,-0.42,0.3,-0.25,1.927,0.402,-0.603,1.23,0.189,-0.189,,,,q1_q17_dr25_stellar,282.30121,46.516201,12.402,12.599,12.336,12.267,12.292,11.503,11.351,11.269,0.043,18.820062,1.7e-05,46.51635,0.00015,-0.71,0.63,0.53,0.55,4.2e-05,3.4e-05,-3e-05,3e-05,-0.05,0.23,0.06,0.26,0.08,0.26,0.02,0.23,0.04,0.25,0.05,0.24,K02457,single,thin,0.0863,True,thin,0.0863,1121,1121,0,category_count_exact_before_visual_qc,1.624,6685.1,3.839,-0.035,2.524,-1.004,-1.982,-2.03,1.47,6730.0,2.551,0.0,0.0,False,False,False,missing
2075,12257999,K02577.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,18.55581565,8.276e-05,-8.276e-05,132.07105,0.00383,-0.00383,2454965.071,0.00383,-0.00383,0.0,,,,,,0.073,0.368,-0.073,5.372,0.115,-0.115,,,,565.9,19.5,-19.5,0.021575,0.000775,-0.000462,1.06884,0.02437,-0.41933,LS+MCMC,20.83,3.51,-7.62,0.1919,,,89.84,,,1793.0,,,2442.24,1705.42,-1750.19,26.895,0.613,-0.613,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2994,0.3651,q1_q17_dr25_koi,5.2022886,20.960503,33.2,1,73.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8579,Mandel and Agol (2002 ApJ 580 171),,,012/012257/012257999/dv/kplr012257999-20160209194854_dvr.pdf,012/012257/012257999/dv/kplr012257999-001-20160209194854_dvs.pdf,5988.0,335.0,-503.0,2.982,0.273,-0.117,0.56,0.05,-0.15,8.841,1.492,-3.232,2.734,0.212,-0.593,,,,q1_q17_dr25_stellar,291.28772,50.909149,13.506,13.723,13.434,13.382,13.389,12.594,12.388,12.367,0.643,19.4191827,4.8e-06,50.909119,5e-05,0.07,0.16,-0.11,0.18,-4.2e-05,9.7e-05,4e-05,0.00011,0.06,0.13,0.08,0.18,0.1,0.17,0.0,0.14,0.01,0.18,0.01,0.18,K02577,single,thin,0.0426,False,thin,0.0426,1121,1121,0,category_count_exact_before_visual_qc,1.405,6558.3,4.281,0.268,1.418,-0.311,-1.545,-1.525,0.48,6000.0,1.488,0.0,0.0,False,False,False,missing
2307,11337566,K02632.01,Kepler-1298 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_SATURATED,7.12815163,6.195e-05,-6.195e-05,136.88006,0.00702,-0.00702,2454969.88,0.00702,-0.00702,0.0,,,,,,0.201,0.272,-0.201,5.522,0.199,-0.199,,,,45.9,2.4,-2.4,0.006237,0.000268,-0.000188,0.34415,0.04401,-0.13594,LS+MCMC,1.36,0.25,-0.34,0.082,,,88.82,,,1373.0,,,839.5,428.34,-401.83,9.74,1.2,-1.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3061,0.3279,q1_q17_dr25_koi,3.967777,16.418793,22.0,1,150.0,1.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.2461,Mandel and Agol (2002 ApJ 580 171),,,011/011337/011337566/dv/kplr011337566-20160209194854_dvr.pdf,011/011337/011337566/dv/kplr011337566-001-20160209194854_dvs.pdf,6311.0,113.0,-126.0,3.998,0.188,-0.116,0.18,0.15,-0.15,1.994,0.371,-0.495,1.443,0.138,-0.185,,,,q1_q17_dr25_stellar,284.42273,49.10622,11.392,11.655,11.323,11.28,11.261,10.415,10.214,10.149,0.185,18.961515,1.6e-05,49.10608,0.00017,-0.04,0.56,-0.5,0.61,4e-06,2.7e-05,2.6e-05,2.9e-05,-0.16,0.44,0.43,0.7,0.46,0.67,-0.1,0.44,0.43,0.7,0.44,0.69,K02632,single,thin,0.0509,True,thin,0.0509,1121,1121,0,category_count_exact_before_visual_qc,1.489,6519.8,3.932,-0.015,2.175,-0.846,-1.874,-1.922,1.87,6238.0,2.227,1.0,0.0,False,False,False,missing
2352,9697131,K02706.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_SATURATED,3.09756897,3.169e-05,-3.169e-05,131.55889,0.00874,-0.00874,2454964.559,0.00874,-0.00874,0.0,,,,,,0.408,0.048,-0.408,4.588,0.224,-0.224,,,,83.3,6.7,-6.7,0.008516,0.000359,-0.000451,0.21869,0.09219,-0.06113,LS+MCMC,1.75,0.07,-0.08,0.0463,,,85.13,,,1782.0,,,2380.18,329.14,-330.55,4.8,2.0,-2.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3052,0.3236,q1_q17_dr25_koi,5.256843,29.25236,14.6,1,436.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7377,Mandel and Agol (2002 ApJ 580 171),,,009/009697/009697131/dv/kplr009697131-20160209194854_dvr.pdf,009/009697/009697131/dv/kplr009697131-001-20160209194854_dvs.pdf,6329.0,82.0,-76.0,4.026,0.016,-0.018,0.06,0.15,-0.15,1.885,0.075,-0.093,1.374,0.076,-0.131,,,,q1_q17_dr25_stellar,285.07767,46.419601,10.268,10.497,10.186,10.169,10.141,9.381,9.181,9.109,,19.0051999,6.6e-06,46.419754,5.6e-05,0.79,0.25,0.55,0.2,-5.1e-05,1.9e-05,,,-0.45,0.98,1.55,0.59,1.61,0.62,-0.16,0.83,1.72,0.6,1.73,0.57,K02706,single,thin,0.08,True,thin,0.08,1121,1121,0,category_count_exact_before_visual_qc,1.478,6553.5,4.045,0.116,1.904,-0.675,-1.716,-1.758,1.72,6337.0,1.948,1.0,0.0,False,False,False,missing
